,yTestTrue,VGG16_0,VGG16_1,VGG16_2,VGG16_3,ResNet50_0,ResNet50_1,ResNet50_2,ResNet50_3,InceptionV3_0,InceptionV3_1,InceptionV3_2,InceptionV3_3,Xception_0,Xception_1,Xception_2,Xception_3
CNV-2959614-3,2,2.5135424e-08,0.0011502072,0.99853384,0.00031590543,3.6714757e-06,0.004348396,0.99412596,0.0015220443,3.8642534e-05,0.0011239391,0.9973264,0.0015109865,1.189051e-05,6.9529315e-06,0.9999784,2.733529e-06
CNV-2959614-4,2,1.2092893e-08,1.3438978e-06,0.9982089,0.0017898366,7.403912e-08,0.0003863086,0.9995732,4.03384e-05,1.1163381e-05,0.00013751343,0.9945679,0.0052834647,3.4265267e-06,5.1440124e-06,0.99998665,4.8100987e-06
CNV-3030629-1,2,2.8607434e-07,9.983215e-05,0.419437,0.5804629,5.6258234e-08,1.6221846e-05,0.980737,0.019246804,0.00015748329,0.0012830491,0.99066925,0.00789018,9.109536e-08,1.1669183e-06,0.99938416,0.0006145098
CNV-3080163-1,2,3.9742267e-06,2.1195581e-05,0.99665534,0.0033193908,7.674472e-07,0.00028189668,0.99795866,0.0017586873,3.942528e-06,0.006194553,0.99344504,0.00035649992,5.217778e-05,7.96828e-05,0.99976104,0.000107104344
CNV-3080163-2,2,1.0659505e-05,2.4886978e-05,0.9995461,0.00041839594,2.9889475e-06,4.2910575e-05,0.99508685,0.0048672818,0.00010773169,0.0048757554,0.94856447,0.04645207,9.2645e-05,0.0005707666,0.9989735,0.00036307445
CNV-3119854-1,2,8.241306e-08,0.003095285,0.9966769,0.00022775028,2.2535627e-08,9.81785e-07,0.9999783,2.0689096e-05,3.5993532e-06,0.00011179877,0.9997342,0.00015044816,7.294413e-06,2.0363846e-05,0.9999721,2.0447193e-07
CNV-3163547-1,2,4.6508387e-05,0.19467203,0.80491066,0.00037090277,1.1571294e-05,0.00029058193,0.9994816,0.0002162459,3.714042e-05,0.053419437,0.8468803,0.099663086,3.651558e-06,1.0141603e-05,0.9991903,0.0007959677
CNV-3200277-1,2,3.1644862e-10,9.1040687e-07,0.99999154,7.5307184e-06,6.1006604e-09,3.1398872e-07,0.9981312,0.001868432,8.854058e-06,0.0016264806,0.99819297,0.00017165605,1.2571641e-05,1.0372073e-05,0.9999629,1.421214e-05
CNV-3200277-2,2,2.3114142e-08,0.22000119,0.77999574,3.0943565e-06,2.322455e-07,0.0007202141,0.9992449,3.4634064e-05,5.1252133e-05,0.0108547555,0.9843137,0.004780294,2.6518902e-07,1.8754965e-07,0.99998784,1.166335e-05
CNV-3213586-1,2,5.6572315e-08,0.00644361,0.9933294,0.00022701285,9.337778e-07,0.120815866,0.87813497,0.001048235,0.0015614192,0.36062986,0.31246826,0.32534048,5.703947e-05,0.5098227,0.48729417,0.0028260602
CNV-3241692-1,2,1.938858e-07,0.8296666,0.17032066,1.2583082e-05,2.5215137e-05,0.022271939,0.9755122,0.002190652,0.002677317,0.07064416,0.61751485,0.30916363,0.0020172785,0.5276278,0.45162582,0.018729042
CNV-3241692-2,2,5.377404e-09,0.00033410965,0.99966574,7.0694256e-08,1.55776e-07,0.00024007741,0.99884367,0.0009160351,0.0016989164,0.03831642,0.9320017,0.027982924,1.7564243e-07,1.5088805e-06,0.99999785,4.3071793e-07
CNV-328435-1,2,0.000103243205,0.0010344248,0.3591957,0.6396666,0.020409003,0.28963456,0.5970083,0.09294823,0.024774516,0.39205113,0.5499643,0.033210024,0.016091254,0.0046116235,0.96525925,0.014037797
CNV-3300060-1,2,5.398262e-09,1.506842e-07,0.9988226,0.0011772598,0.004657515,0.005008532,0.2070582,0.7832758,0.24823496,0.011986475,0.43363956,0.306139,0.00011888754,0.000111971596,0.002526217,0.9972429
CNV-338282-1,2,3.614807e-10,4.138735e-07,0.99987197,0.00012766366,1.1067332e-06,5.713515e-05,0.9964206,0.0035212503,0.0009787119,0.012517541,0.25478944,0.7317143,2.8671632e-06,4.1907682e-05,0.99974114,0.00021406524
CNV-3424668-1,2,5.7044115e-08,0.0009007491,0.9974955,0.0016037663,1.00546765e-10,1.218647e-08,0.99999905,9.818175e-07,4.6329864e-05,0.00017445168,0.9916836,0.008095569,1.603486e-06,8.6918527e-07,0.9999274,7.007846e-05
CNV-3432812-1,2,2.961912e-07,0.0022642643,0.9977064,2.8996721e-05,5.2027906e-07,0.08449929,0.91546917,3.1006846e-05,0.00088109385,0.08601141,0.9118644,0.0012431459,0.00044052122,0.0045873304,0.99488574,8.641886e-05
CNV-3459091-1,2,1.7752146e-08,0.00066182966,0.99535733,0.003980791,6.471365e-09,1.2575752e-07,0.9999982,1.6729368e-06,6.0491268e-05,0.0013893645,0.92215043,0.07639975,0.0008547485,0.00011964929,0.9965585,0.0024671326
CNV-3541867-1,2,3.9268397e-07,0.010977445,0.98899055,3.1642154e-05,6.876982e-05,0.00015311096,0.9708316,0.028946597,0.029147979,0.44074658,0.33085442,0.19925113,7.3651845e-06,4.875191e-05,0.99994195,1.9424904e-06
CNV-3616460-1,2,8.347146e-07,0.0006960349,0.99890757,0.00039562566,8.367079e-06,0.015891768,0.9837695,0.00033035717,1.8655866e-05,0.00869868,0.9910198,0.00026288687,4.743463e-05,0.00031183165,0.999624,1.6703782e-05
CNV-3618489-1,2,9.234508e-06,0.001142138,0.98848677,0.01036185,0.0009146031,0.032659404,0.93914914,0.02727684,0.0027556384,0.0008863318,0.97826445,0.018093513,4.299992e-07,2.6635132e-06,0.99999094,5.9240065e-06
CNV-3618489-2,2,2.486852e-06,0.0010747869,0.9675953,0.031327534,0.00034887323,0.013658595,0.9136872,0.07230532,0.00011662344,0.093816936,0.47806153,0.42800492,8.460988e-05,0.32241067,0.6756105,0.0018942425
CNV-364469-1,2,2.3629832e-06,0.052755557,0.9427353,0.004506735,1.08640115e-05,1.5209955e-05,0.9987122,0.0012617104,0.00053904654,0.023101935,0.6400903,0.33626872,1.7564633e-07,1.9251627e-05,0.99998,6.211858e-07
CNV-364469-2,2,8.3807e-09,0.011778143,0.988219,2.8027946e-06,2.823335e-06,0.014076386,0.98553723,0.000383594,0.0017517445,0.0054542567,0.98862785,0.004166105,3.256848e-06,1.40606835e-05,0.9999778,4.9230157e-06
CNV-364469-3,2,1.4799175e-06,0.015526246,0.96524805,0.01922421,3.0122855e-08,0.015159045,0.9818318,0.0030090702,2.3813316e-05,0.00079852575,0.9991468,3.081822e-05,1.6092069e-07,2.1425798e-05,0.9999778,5.673031e-07
CNV-3734032-1,2,1.8891273e-08,0.0030227294,0.99685705,0.00012012996,3.8518598e-07,0.011365866,0.983897,0.004736735,0.00014427616,0.14774823,0.8009498,0.05115769,6.815993e-05,0.0005198991,0.9992403,0.0001716866
CNV-375851-1,2,1.5681522e-07,0.00074833486,0.99917346,7.807476e-05,2.4413945e-05,0.0045273253,0.99018514,0.005263133,0.0017249464,0.0025297282,0.99415827,0.0015869664,8.592232e-05,0.0009598157,0.99883276,0.00012143284
CNV-3847391-1,2,1.808156e-11,2.403247e-06,0.9999975,8.0254054e-08,5.855027e-06,0.0006799338,0.999228,8.6215914e-05,4.5236353e-05,0.00012348648,0.9998104,2.0863079e-05,0.00061737746,1.1463179e-05,0.999366,5.214774e-06
CNV-412653-1,2,2.9211563e-07,0.000101639744,0.86920184,0.13069618,9.383658e-06,7.529149e-05,0.99666303,0.003252236,0.00014651196,0.0018007784,0.994925,0.0031276576,2.2306058e-05,0.000427177,0.9995177,3.2924716e-05
CNV-417468-1,2,4.0216756e-07,2.7445301e-07,0.23198514,0.76801425,2.9624478e-05,0.006736587,0.6173966,0.37583712,0.0013588706,0.008266387,0.2055473,0.7848275,8.034944e-05,4.0637256e-05,0.9555429,0.044336084
CNV-4244160-1,2,2.7475247e-09,8.176255e-06,0.99742365,0.0025682023,1.4528015e-09,8.3278064e-07,0.9996086,0.00039057506,0.051564492,0.04002057,0.24198581,0.66642916,3.4490527e-05,2.0475967e-05,0.9999163,2.8719036e-05
CNV-4244160-2,2,5.3405422e-09,9.676474e-06,0.999461,0.00052931544,1.26369475e-08,1.9553263e-05,0.9985864,0.0013941427,0.0001600633,0.0035935545,0.97851187,0.017734485,5.010505e-06,1.1105053e-06,0.9997768,0.00021709551
CNV-4244160-3,2,1.7403718e-07,0.0018706854,0.9978436,0.000285504,6.556106e-07,0.00045378105,0.9992391,0.00030645722,1.3795228e-06,0.00012366682,0.99972683,0.00014818352,7.084121e-05,2.2612887e-05,0.9998926,1.3926068e-05
CNV-4274486-1,2,0.000119860364,0.5250263,0.46227095,0.012582856,9.430779e-06,0.15781246,0.84013224,0.0020459085,2.962742e-06,0.00041328574,0.15409182,0.8454919,3.3246e-05,0.854428,0.12323338,0.022305457
CNV-4283050-1,2,3.3697586e-07,2.4400106e-07,0.0008916676,0.99910766,0.00010061656,3.792816e-05,0.6075325,0.39232898,0.00021805297,0.006316896,0.04914475,0.9443203,4.8301445e-05,0.0005374451,0.018883893,0.9805304
CNV-4283050-2,2,0.0013419463,0.039766956,0.54626733,0.4126238,0.002894216,0.03192788,0.9633615,0.0018164092,0.00041842947,0.004969032,0.4162002,0.5784124,1.6668899e-05,4.0793916e-06,0.9458158,0.054163404
CNV-4464785-1,2,1.5999152e-08,0.059687994,0.94030863,3.383253e-06,2.1561512e-07,1.5261301e-05,0.9999243,6.017937e-05,0.00031998698,0.0005592681,0.9916433,0.0074774814,2.1270973e-06,1.5707419e-06,0.99998546,1.0868841e-05
CNV-451136-1,2,9.136437e-06,0.00051691965,0.99945754,1.6446169e-05,0.000487964,7.2051976e-06,0.95441496,0.045089837,0.00012324532,0.0051750815,0.9931757,0.001525992,0.000982767,0.00013440078,0.501026,0.4978569
CNV-451136-2,2,4.1779098e-05,2.936576e-05,0.98472667,0.015202138,1.5371961e-05,0.0008107832,0.9886574,0.010516397,0.015052632,0.0032153374,0.70764655,0.27408543,0.00019120701,7.865477e-05,0.97516704,0.024563178
CNV-451136-3,2,5.779863e-09,0.00030139796,0.99956864,0.00012997925,9.818432e-11,3.1499043e-09,0.9999882,1.180837e-05,0.0010671834,0.064549886,0.9090264,0.025356578,1.3695538e-05,1.0029976e-05,0.99737334,0.002602846
CNV-451136-4,2,2.752288e-07,2.0344214e-05,0.95531785,0.044661555,0.00020778536,0.0017101944,0.6889318,0.3091502,0.0019777985,0.0016809907,0.8797856,0.11655554,0.000103020895,1.7828525e-05,0.93230206,0.06757713
CNV-451136-5,2,3.705593e-07,1.9921512e-05,0.7270834,0.27289638,2.0747568e-06,3.0054593e-06,0.99583936,0.0041555376,0.00035670138,0.00018317436,0.13255697,0.8669031,0.0036712084,0.00022787736,0.2866372,0.7094638
CNV-451136-6,2,2.9710965e-05,0.00021166157,0.9954705,0.004288138,8.744858e-06,4.507412e-06,0.99997187,1.4867932e-05,2.7518841e-05,0.00046916804,0.9994387,6.457459e-05,0.0009701069,2.3789049e-05,0.9988248,0.0001813159
CNV-451136-7,2,2.4248227e-06,8.6698834e-05,0.8726791,0.1272317,5.4816173e-08,0.014974037,0.97593147,0.009094478,0.0005445013,0.012303229,0.93092716,0.05622515,4.2259508e-06,5.131026e-06,0.99996126,2.939754e-05
CNV-457527-1,2,2.7864067e-08,0.0011638481,0.99880815,2.802895e-05,3.7657246e-05,0.94067705,0.05447164,0.004813625,0.011199916,0.04913243,0.84989095,0.089776725,3.6661083e-06,8.583281e-05,0.9998832,2.7314669e-05
CNV-457907-1,2,1.039284e-10,2.7841992e-07,0.9998827,0.00011706167,2.7539173e-07,2.3774532e-05,0.9998148,0.00016110366,0.008068521,0.0018593521,0.65716267,0.33290944,0.00027838664,0.00028286013,0.9991067,0.0003321091
CNV-460403-1,2,1.4035112e-07,2.2867137e-06,0.9525418,0.04745575,1.0380502e-07,0.0005358855,0.9910547,0.00840934,0.00023440627,0.0013865118,0.96343565,0.03494354,1.5358004e-06,7.28239e-05,0.98919404,0.010731493
CNV-4643364-1,2,7.8170615e-08,0.0025496879,0.9974286,2.1665637e-05,4.483869e-05,0.00071174983,0.99841106,0.000832356,0.0006491328,0.02649489,0.9444027,0.02845328,3.9359016e-05,0.0013168735,0.9971512,0.0014926977
CNV-4674526-1,2,0.00035583458,0.011349536,0.91721076,0.07108378,7.416164e-05,0.00010736082,0.9942947,0.0055237957,0.0013821231,0.020740915,0.93200886,0.045868102,3.651397e-07,4.8769292e-05,0.99991405,3.6869806e-05
CNV-4740418-1,2,7.9190926e-07,6.9901853e-06,0.64031905,0.35967317,2.922434e-09,3.000334e-08,0.99993455,6.5445034e-05,0.0111744,0.0024861814,0.5563334,0.4300061,0.0010884722,0.008312643,0.95267165,0.037927233
CNV-4775389-1,2,2.321153e-08,0.0012120608,0.9983291,0.00045880012,5.354041e-07,5.317511e-05,0.9999149,3.132572e-05,0.00085463445,0.009554357,0.9884173,0.0011737101,3.4711209e-06,2.0646428e-05,0.9999738,2.107356e-06
CNV-4884091-1,2,2.2559286e-06,3.940848e-05,0.340722,0.6592363,1.721735e-08,4.993783e-08,0.99997497,2.4934488e-05,0.0018255884,0.036108464,0.60432565,0.3577403,3.8917287e-06,0.0011685161,0.9968676,0.0019599912
CNV-4907724-1,2,1.0087052e-08,0.00012642976,0.99982905,4.442544e-05,2.8590011e-06,0.00060134457,0.9795201,0.019875718,2.5195588e-05,9.1930495e-05,0.98660535,0.013277509,1.2035005e-05,1.8747476e-06,0.99974734,0.00023871151
CNV-4974377-1,2,1.5246658e-06,6.106919e-05,0.99930084,0.0006365914,0.007130071,0.010765035,0.92224634,0.05985858,0.0025580293,0.0029831508,0.95011604,0.044342797,0.00012869641,0.00032682967,0.999534,1.0536597e-05
CNV-5054419-1,2,1.4796406e-10,6.5759273e-06,0.99998915,4.2902175e-06,1.8123145e-09,0.0010517949,0.9989297,1.8492477e-05,7.3879426e-05,0.0036546472,0.99419445,0.0020770486,1.0678632e-05,0.005656972,0.9942827,4.96153e-05
CNV-5054419-2,2,5.7502888e-11,7.100132e-07,0.9999938,5.4363086e-06,2.3882475e-07,8.216757e-05,0.9998073,0.00011032377,7.124774e-05,0.0006382846,0.9922098,0.007080644,9.730826e-05,5.437163e-06,0.9997657,0.00013156631
CNV-53018-1,2,0.00011091015,0.058988865,0.92131734,0.019582892,4.450162e-06,8.3535975e-05,0.99565965,0.0042524156,0.014209174,0.25626445,0.38102192,0.34850445,3.1311334e-05,0.00035108376,0.6925907,0.30702686
CNV-53018-2,2,5.979422e-07,0.05398729,0.9409286,0.0050835246,4.937548e-05,0.022335015,0.9741373,0.0034783524,0.006793748,0.029512385,0.2161438,0.7475501,0.00030703758,0.0014808387,0.9917995,0.0064126654
CNV-538779-1,2,1.2926956e-08,1.0267749e-05,0.9998635,0.0001262393,2.8097622e-08,1.0914494e-05,0.9999752,1.3803374e-05,0.00016007153,0.0023391764,0.9943733,0.0031273472,1.47425935e-05,7.518382e-07,0.99997854,6.000334e-06
CNV-538779-2,2,9.159663e-09,8.955406e-06,0.99998736,3.73785e-06,1.3594286e-07,0.0004937947,0.99940526,0.00010073761,7.4954376e-05,0.0012498135,0.99829215,0.00038305612,0.00018018598,4.352947e-05,0.9967019,0.00307441
CNV-5409617-1,2,1.3278612e-09,3.199424e-05,0.9999628,5.245544e-06,3.736215e-07,0.007981608,0.99149865,0.0005193407,0.0023058087,0.015287454,0.9658026,0.016604118,5.9056833e-07,1.4132372e-06,0.99999785,9.66208e-08
CNV-5429703-1,2,6.1270294e-10,1.585504e-05,0.99997103,1.3149077e-05,1.608176e-06,0.0025825885,0.9972842,0.00013156481,1.17855525e-05,0.0003922736,0.9995753,2.0622758e-05,1.7451996e-05,8.295525e-07,0.9999676,1.4174185e-05
CNV-5429703-2,2,4.0195347e-12,5.119595e-08,0.999998,2.0416846e-06,2.4911472e-07,0.005125351,0.9947025,0.00017179034,8.6720365e-06,0.00044510933,0.9994796,6.655417e-05,9.355079e-06,1.1883274e-06,0.99997675,1.2784401e-05
CNV-5431636-1,2,2.3796567e-06,0.018694932,0.98024565,0.0010570223,1.174741e-06,0.006181504,0.9937634,5.393833e-05,5.075342e-07,9.0206355e-05,0.99989617,1.3116107e-05,7.028235e-06,0.00019526089,0.99979204,5.772866e-06
CNV-5431636-2,2,2.8122559e-08,2.5134532e-06,0.9996321,0.00036534344,5.3327705e-07,7.0195754e-05,0.9974832,0.0024461164,2.0120284e-05,0.0005063135,0.9992865,0.00018715153,1.8724104e-05,2.5689087e-05,0.99992216,3.331731e-05
CNV-5457415-1,2,6.68772e-11,1.1360486e-06,0.99999857,1.8597393e-07,6.070344e-05,0.0006885466,0.9991942,5.6559602e-05,7.607349e-05,0.000113667855,0.9991761,0.00063408876,2.657345e-05,1.4133411e-06,0.9999646,7.4410223e-06
CNV-5536678-1,2,5.445003e-10,7.708019e-06,0.9999918,5.3594954e-07,9.240608e-05,0.22418554,0.7588992,0.016822878,0.00043025595,0.0013582148,0.99687624,0.0013352805,7.215452e-07,1.0894186e-06,0.99999774,4.534409e-07
CNV-5536678-2,2,3.5202495e-07,9.673692e-06,0.9996196,0.0003704062,0.0006075928,0.16330144,0.8347701,0.0013208118,0.00036301394,0.0038602874,0.9950976,0.00067916076,2.9732711e-05,0.00011358227,0.99985397,2.7907747e-06
CNV-5557306-1,2,1.0253215e-08,0.0005315407,0.99945205,1.6403348e-05,1.8510062e-06,0.058016356,0.9399941,0.0019877057,0.00016282478,0.005823131,0.8654029,0.12861115,6.497688e-06,0.0046787327,0.99529904,1.5733249e-05
CNV-5594757-1,2,4.3960625e-08,1.1307625e-05,0.9986205,0.0013682279,0.0010239155,0.0055772094,0.2939558,0.6994431,0.22457725,0.016451322,0.57885355,0.18011789,0.40310645,0.02668286,0.5009014,0.06930925
CNV-5594757-2,2,1.5109054e-05,0.08750917,0.9085202,0.003955493,5.032396e-05,2.414538e-05,0.26989293,0.73003256,0.00025333092,0.001621818,0.9655717,0.03255311,2.4722833e-06,4.7205645e-05,0.9994561,0.00049426005
CNV-5603164-1,2,1.014674e-07,3.0603533e-05,0.99996066,8.555657e-06,9.696619e-07,2.8072029e-05,0.9999589,1.2040457e-05,0.00012521642,0.007216883,0.99204576,0.0006121122,1.4626544e-07,3.259026e-08,0.99999976,1.0225272e-08
CNV-564246-1,2,2.884527e-09,1.3295095e-06,0.14369746,0.85630125,5.005399e-06,0.00012469159,0.7818197,0.21805061,0.002381269,0.0012146058,0.9310259,0.06537823,5.3884605e-06,3.8271614e-06,0.9985378,0.0014530855
CNV-5674369-1,2,1.1660548e-08,1.1891343e-05,0.94760555,0.0523826,1.3002566e-08,3.2392984e-06,0.9891418,0.010854882,0.0011909248,0.0030051426,0.6267683,0.3690356,1.1614678e-06,1.7907289e-05,0.9999732,7.729237e-06
CNV-5674369-2,2,9.330413e-08,2.420506e-07,0.79169255,0.20830707,5.557136e-07,9.3203346e-07,0.9984101,0.0015884367,0.0019060228,0.004122817,0.98960483,0.0043662945,5.1692305e-06,5.500322e-05,0.99990463,3.5151505e-05
CNV-5674369-3,2,1.1904425e-10,4.851215e-05,0.999949,2.540958e-06,9.0396526e-07,0.0032323962,0.99622524,0.0005414557,5.7542416e-05,0.00016634086,0.9996556,0.0001205026,3.035836e-05,4.353279e-06,0.9999585,6.8385602e-06
CNV-5674369-4,2,1.6611224e-09,1.7747025e-05,0.9999335,4.8736347e-05,2.6951224e-07,0.0074166404,0.99202275,0.0005602868,0.00019290313,0.0019400574,0.99765426,0.00021278455,5.4815932e-06,3.9820798e-06,0.99999046,1.3078332e-07
CNV-5674369-5,2,1.1741115e-10,0.0017305221,0.998264,5.4737375e-06,8.926025e-11,2.6194587e-07,0.9997869,0.00021290698,7.162561e-06,0.0018317087,0.9974232,0.00073803886,2.8257116e-06,2.1617074e-05,0.9999697,5.8615306e-06
CNV-5760454-1,2,3.7123411e-06,0.15879624,0.83778876,0.003411316,0.015163354,0.011589793,0.31351042,0.6597364,0.053316563,0.23831095,0.70162386,0.00674857,0.0002545529,0.27921066,0.7205341,6.7745896e-07
CNV-5813701-1,2,6.2517005e-09,3.1313045e-06,0.99999523,1.7023489e-06,1.9928524e-05,0.00029290674,0.99949193,0.00019516617,0.0026893273,0.0118757915,0.9850891,0.00034585927,0.00016001139,4.042842e-06,0.99979347,4.257611e-05
CNV-5813701-2,2,0.0001397953,0.0018785436,0.9870935,0.010888214,4.6762416e-05,0.00021797318,0.99792176,0.0018135561,2.3606302e-05,6.71931e-05,0.9993886,0.0005206388,9.546372e-07,1.095761e-07,0.9998294,0.00016942962
CNV-5813701-3,2,2.2582004e-08,1.3521045e-06,0.77675575,0.22324285,9.7372606e-05,8.5142936e-05,0.98496085,0.0148567,1.3092534e-05,0.000104180646,0.95773476,0.042148024,1.4678852e-05,7.880826e-06,0.016239358,0.98373806
CNV-5824631-1,2,7.553972e-09,0.00044536617,0.9974118,0.0021428117,5.3981e-09,0.0007162956,0.99858886,0.0006948477,6.3007865e-05,0.031039486,0.5099838,0.4589137,0.00016032164,0.0018027056,0.72203183,0.2760051
CNV-5861916-1,2,6.202111e-11,5.6905495e-08,0.99975914,0.0002408561,1.744099e-05,4.2587733e-05,0.9989054,0.0010346004,0.0009087995,0.00065463904,0.9827634,0.015673198,0.000585309,0.00019315243,0.99832934,0.00089224323
CNV-5861916-2,2,3.320829e-09,0.00017059514,0.9982951,0.0015342558,3.256764e-06,0.0011299237,0.9747288,0.024138035,0.00015856654,0.0033030887,0.9372806,0.05925773,1.3833002e-07,7.3891806e-07,0.9999918,7.3489086e-06
CNV-5861916-3,2,2.1081584e-08,1.07950955e-05,0.99903905,0.0009500885,1.2186079e-05,1.7095761e-05,0.99972993,0.00024071589,4.5136687e-05,0.00015200864,0.9997067,9.621954e-05,1.2358964e-05,1.9639934e-07,0.9999137,7.3792246e-05
CNV-5861916-4,2,9.6136205e-08,0.002647524,0.9964162,0.0009361325,0.0011697203,0.09169784,0.7338828,0.17324969,0.0006389395,0.027897514,0.92575926,0.045704305,2.297113e-06,1.9684824e-06,0.9994649,0.0005307581
CNV-5861916-5,2,6.4101204e-11,2.8108067e-07,0.999371,0.00062877306,3.6931909e-09,1.3937206e-07,0.9973959,0.0026039807,8.401122e-05,0.00059806515,0.99715674,0.0021611988,0.00044190505,5.9010617e-05,0.9993544,0.00014457252
CNV-5904584-1,2,6.496595e-11,1.5408334e-06,0.9998467,0.0001517045,5.7964245e-10,4.583297e-09,0.99986684,0.00013314144,0.004181838,0.017064184,0.57950103,0.39925298,5.133484e-05,1.1473395e-05,0.9955478,0.004389457
CNV-5904584-2,2,3.055664e-07,0.022842009,0.97712475,3.2972282e-05,1.9968613e-09,0.0005338584,0.99946564,5.0030036e-07,0.0014280883,0.40867203,0.5876717,0.0022281625,0.0003916492,0.04515125,0.9540354,0.0004217397
CNV-5904584-3,2,8.000624e-06,0.0202892,0.9399073,0.03979554,1.0833953e-09,2.5360336e-05,0.99989295,8.166641e-05,0.0029287154,0.10772713,0.83584815,0.05349596,1.9281259e-05,0.000341636,0.9989912,0.0006478369
CNV-5969175-1,2,2.714312e-10,0.0002825579,0.9997167,7.010005e-07,0.00026492716,0.007938516,0.9913504,0.00044609403,0.00054133916,0.0068192175,0.99219126,0.0004482027,2.2042078e-08,2.4397437e-07,0.9999994,3.3620302e-07
CNV-5969175-2,2,1.822105e-12,3.3752697e-06,0.9999962,4.9395584e-07,4.161333e-10,1.347984e-05,0.99998105,5.5296837e-06,0.0012893406,0.02137548,0.9664883,0.010846894,0.0004368105,0.024381852,0.9737734,0.0014079439
CNV-6053140-1,2,4.845602e-08,0.00035775418,0.99964166,5.12335e-07,6.219271e-06,0.04832958,0.95135534,0.00030885407,0.0003491067,0.006791267,0.992088,0.00077169656,7.073055e-08,2.698242e-05,0.99997294,1.0241043e-08
CNV-6190971-1,2,3.3065922e-07,1.0138123e-05,0.27472013,0.72526944,2.6200978e-06,0.00020454616,0.9352303,0.06456256,2.2979382e-06,5.207805e-05,0.03952973,0.96041596,0.00034060338,0.00345337,0.9573631,0.038842812
CNV-6215140-1,2,1.0060481e-06,0.0043708375,0.99424887,0.0013792184,9.913934e-06,2.8040126e-06,0.9994842,0.0005030253,0.0005532399,0.09349984,0.8994794,0.006467428,0.00025033773,0.0006172334,0.99912125,1.1226475e-05
CNV-6215140-2,2,1.4129082e-09,5.4603692e-08,0.99990773,9.229255e-05,8.598804e-06,0.0005413927,0.9985196,0.0009303866,0.001515532,0.0006819897,0.99581486,0.0019875178,0.00055400946,0.00042335267,0.9828645,0.016158061
CNV-624911-1,2,2.0279774e-08,2.4800629e-05,0.9999603,1.491865e-05,2.3942769e-06,0.017319905,0.9718631,0.010814576,4.680063e-05,0.00017024367,0.99587065,0.003912279,1.3487432e-05,3.4140565e-05,0.9889044,0.011048028
CNV-624911-2,2,5.1594723e-10,1.5436746e-06,0.9981981,0.0018004003,8.4813055e-06,0.07585171,0.9224225,0.0017172606,3.841943e-05,0.005351765,0.9920942,0.002515627,2.5125959e-05,0.031530578,0.9681681,0.00027617597
CNV-624911-3,2,5.31136e-10,8.3889563e-07,0.98660177,0.013397381,6.328714e-08,1.2896953e-05,0.9999721,1.492325e-05,0.0067794668,0.017407734,0.7954237,0.18038914,0.000117319316,8.149863e-05,0.99868697,0.0011142278
CNV-6256161-1,2,1.9068834e-06,0.007615711,0.9923463,3.611928e-05,0.00030257515,0.26851612,0.67425853,0.056922775,0.02777533,0.63296807,0.1256972,0.21355948,3.654823e-05,0.058984034,0.93574804,0.005231397
